"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"4766",4766,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.855,FALSE,TRUE,"x"
"4767",4767,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,FALSE,0.643,FALSE,FALSE,"x"
"4768",4768,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.0385,FALSE,TRUE,"x"
"4769",4769,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.1554,FALSE,FALSE,"m"
"4770",4770,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.7487,FALSE,TRUE,"x"
"4771",4771,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.8557,FALSE,TRUE,"x"
"4772",4772,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.5428,FALSE,TRUE,"x"
"4773",4773,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,2.2565,FALSE,FALSE,"m"
"4774",4774,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.807,FALSE,TRUE,"x"
"4775",4775,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,2.7503,FALSE,FALSE,"m"
"4776",4776,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,2.6789,FALSE,FALSE,"m"
"4777",4777,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.4879,FALSE,FALSE,"m"
"4778",4778,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,1.2889,FALSE,FALSE,"m"
"4779",4779,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,2.2154,FALSE,FALSE,"m"
"4780",4780,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.6156,FALSE,FALSE,"m"
"4781",4781,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.9691,FALSE,TRUE,"x"
"4782",4782,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.2671,FALSE,TRUE,"x"
"4783",4783,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.7536,FALSE,TRUE,"x"
"4784",4784,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.7945,FALSE,TRUE,"x"
"4785",4785,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.6345,FALSE,TRUE,"x"
"4786",4786,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,2.4652,FALSE,FALSE,"m"
"4787",4787,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.5728,FALSE,TRUE,"x"
"4788",4788,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.5023,FALSE,TRUE,"x"
"4789",4789,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.6945,FALSE,FALSE,"m"
"4790",4790,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,2.2984,FALSE,FALSE,"m"
"4791",4791,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.6569,FALSE,FALSE,"m"
"4792",4792,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.7255,FALSE,TRUE,"x"
"4793",4793,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.9458,FALSE,FALSE,"m"
"4794",4794,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.9306,FALSE,TRUE,"x"
"4795",4795,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.965,FALSE,FALSE,"m"
"4796",4796,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.6258,FALSE,FALSE,"m"
"4797",4797,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.0865,FALSE,FALSE,"m"
"4798",4798,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.3832,FALSE,FALSE,"m"
"4799",4799,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.5938,FALSE,FALSE,"m"
"4800",4800,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.5575,FALSE,TRUE,"x"
"4801",4801,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.4156,FALSE,FALSE,"m"
"4802",4802,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.6243,FALSE,TRUE,"x"
"4803",4803,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.2948,FALSE,TRUE,"x"
"4804",4804,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.6164,FALSE,TRUE,"x"
"4805",4805,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.8983,FALSE,TRUE,"x"
"4806",4806,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.4828,FALSE,FALSE,"m"
"4807",4807,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,0.647,FALSE,TRUE,"x"
"4808",4808,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.7564,FALSE,FALSE,"m"
"4809",4809,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.2368,FALSE,FALSE,"m"
"4810",4810,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.7224,FALSE,FALSE,"m"
"4811",4811,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.6886,FALSE,TRUE,"x"
"4812",4812,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.2376,FALSE,FALSE,"m"
"4813",4813,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.7417,FALSE,FALSE,"m"
"4814",4814,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.5077,FALSE,TRUE,"x"
"4815",4815,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.3039,FALSE,FALSE,"m"
"4816",4816,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.0703,FALSE,FALSE,"m"
"4817",4817,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.3154,FALSE,TRUE,"x"
"4818",4818,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.7698,FALSE,FALSE,"m"
"4819",4819,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.8209,FALSE,TRUE,"x"
"4820",4820,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,1.0366,FALSE,FALSE,"m"
"4821",4821,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",6,TRUE,0.6732,FALSE,FALSE,"m"
"4822",4822,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",18,TRUE,1.4119,FALSE,FALSE,"m"
"4823",4823,"009b298e",21,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.00.969",12,TRUE,0.7542,FALSE,TRUE,"x"
"4824",4824,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",NA,NA,NA,NA,NA,""
"4825",4825,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,2.5204,FALSE,FALSE,"m"
"4826",4826,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.6558,FALSE,TRUE,"x"
"4827",4827,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.222,FALSE,FALSE,"m"
"4828",4828,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,FALSE,2.1584,FALSE,TRUE,"m"
"4829",4829,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,0.7978,FALSE,TRUE,"x"
"4830",4830,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.711,FALSE,FALSE,"m"
"4831",4831,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.3031,FALSE,FALSE,"m"
"4832",4832,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,FALSE,1.8971,FALSE,FALSE,"x"
"4833",4833,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.6781,FALSE,FALSE,"m"
"4834",4834,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.5505,FALSE,TRUE,"x"
"4835",4835,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.9233,FALSE,FALSE,"m"
"4836",4836,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,2.06,FALSE,FALSE,"m"
"4837",4837,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.5855,FALSE,TRUE,"x"
"4838",4838,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.6551,FALSE,FALSE,"m"
"4839",4839,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.681,FALSE,FALSE,"m"
"4840",4840,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.5847,FALSE,TRUE,"x"
"4841",4841,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.9115,FALSE,TRUE,"x"
"4842",4842,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.5052,FALSE,FALSE,"m"
"4843",4843,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8276,FALSE,FALSE,"m"
"4844",4844,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.6925,FALSE,FALSE,"m"
"4845",4845,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,FALSE,0.888,FALSE,FALSE,"x"
"4846",4846,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.514,FALSE,TRUE,"x"
"4847",4847,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,1.1401,FALSE,TRUE,"m"
"4848",4848,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.032,FALSE,TRUE,"x"
"4849",4849,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,2.3915,FALSE,FALSE,"m"
"4850",4850,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,2.1088,FALSE,FALSE,"m"
"4851",4851,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,1.4443,FALSE,TRUE,"m"
"4852",4852,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,1.3107,FALSE,FALSE,"m"
"4853",4853,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.5924,FALSE,TRUE,"x"
"4854",4854,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3372,FALSE,FALSE,"m"
"4855",4855,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3926,FALSE,FALSE,"m"
"4856",4856,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,0.9527,FALSE,TRUE,"m"
"4857",4857,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,2.0492,FALSE,FALSE,"m"
"4858",4858,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.1246,FALSE,TRUE,"x"
"4859",4859,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.7637,FALSE,TRUE,"x"
"4860",4860,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3741,FALSE,FALSE,"m"
"4861",4861,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.7392,FALSE,FALSE,"m"
"4862",4862,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.7732,FALSE,TRUE,"x"
"4863",4863,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.7164,FALSE,FALSE,"m"
"4864",4864,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,FALSE,1.5625,FALSE,TRUE,"m"
"4865",4865,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8915,FALSE,FALSE,"m"
"4866",4866,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.1411,FALSE,FALSE,"m"
"4867",4867,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.6871,FALSE,TRUE,"x"
"4868",4868,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3812,FALSE,FALSE,"m"
"4869",4869,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.7762,FALSE,TRUE,"x"
"4870",4870,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8381,FALSE,TRUE,"x"
"4871",4871,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8355,FALSE,TRUE,"x"
"4872",4872,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.5884,FALSE,TRUE,"x"
"4873",4873,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.682,FALSE,TRUE,"x"
"4874",4874,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.9658,FALSE,TRUE,"x"
"4875",4875,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.6505,FALSE,FALSE,"m"
"4876",4876,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.7415,FALSE,TRUE,"x"
"4877",4877,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,0.8487,FALSE,TRUE,"x"
"4878",4878,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.0408,FALSE,FALSE,"m"
"4879",4879,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.0189,FALSE,FALSE,"m"
"4880",4880,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3345,FALSE,FALSE,"m"
"4881",4881,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,1.2168,FALSE,TRUE,"m"
"4882",4882,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,1.0412,FALSE,FALSE,"m"
"4883",4883,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.2694,FALSE,TRUE,"x"
"4884",4884,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,1.1382,FALSE,TRUE,"x"
"4885",4885,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8901,FALSE,FALSE,"m"
"4886",4886,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.0464,FALSE,TRUE,"x"
"4887",4887,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.1947,FALSE,TRUE,"x"
"4888",4888,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.767,FALSE,FALSE,"m"
"4889",4889,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.8491,FALSE,FALSE,"m"
"4890",4890,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.3633,FALSE,FALSE,"m"
"4891",4891,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.6027,FALSE,TRUE,"x"
"4892",4892,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.1227,FALSE,TRUE,"x"
"4893",4893,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.1656,FALSE,TRUE,"x"
"4894",4894,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.9903,FALSE,TRUE,"x"
"4895",4895,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,0.537,FALSE,TRUE,"x"
"4896",4896,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,0.9626,FALSE,TRUE,"m"
"4897",4897,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.1587,FALSE,TRUE,"x"
"4898",4898,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,FALSE,0.909,FALSE,FALSE,"x"
"4899",4899,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.7254,FALSE,FALSE,"m"
"4900",4900,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.8016,FALSE,TRUE,"x"
"4901",4901,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.5069,FALSE,TRUE,"x"
"4902",4902,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.0844,FALSE,TRUE,"x"
"4903",4903,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,0.6855,FALSE,TRUE,"x"
"4904",4904,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,1.5848,FALSE,FALSE,"m"
"4905",4905,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,1.2509,FALSE,FALSE,"m"
"4906",4906,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",18,TRUE,1.264,FALSE,TRUE,"x"
"4907",4907,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",12,TRUE,0.7868,FALSE,TRUE,"x"
"4908",4908,"5a403dbf",20,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_15h31.15.965",6,TRUE,1.0854,FALSE,FALSE,"m"
